,comp_id,competition,end_added,end_min,fixture_id,fixture_week,kick_off_dt,player,player_id,season,season_id,start_added,start_min,start_status,team,team_id,location,mins_played
40007,8,EngPr,0,90.0,2463096,31,2018-03-17,A. Mooy,97581,2017/2018,14029,0,0,Start,Huddersfield Town,726,home,90.0
40008,8,EngPr,0,90.0,2463096,31,2018-03-17,J. Hogg,89064,2017/2018,14029,0,0,Start,Huddersfield Town,726,home,90.0
40009,8,EngPr,0,71.0,2463096,31,2018-03-17,A. Pritchard,208879,2017/2018,14029,0,0,Start,Huddersfield Town,726,home,71.0
40010,8,EngPr,0,61.0,2463096,31,2018-03-17,T. Ince,138486,2017/2018,14029,0,0,Start,Huddersfield Town,726,home,61.0
40011,8,EngPr,0,90.0,2463096,31,2018-03-17,C. Quaner,131801,2017/2018,14029,0,0,Start,Huddersfield Town,726,home,90.0
40012,8,EngPr,0,90.0,2463096,31,2018-03-17,S. Mounie,249283,2017/2018,14029,0,0,Start,Huddersfield Town,726,home,90.0
40013,8,EngPr,0,90.0,2463096,31,2018-03-17,J. Coleman,308526,2017/2018,14029,0,-1,Unused Sub,Huddersfield Town,726,home,0.0
40014,8,EngPr,0,90.0,2463096,31,2018-03-17,T. Smith,217695,2017/2018,14029,0,-1,Unused Sub,Huddersfield Town,726,home,0.0
40015,8,EngPr,0,90.0,2463096,31,2018-03-17,C. Lowe,53995,2017/2018,14029,0,46,Sub,Huddersfield Town,726,home,44.0
40016,8,EngPr,0,90.0,2463096,31,2018-03-17,P. Billing,335778,2017/2018,14029,0,-1,Unused Sub,Huddersfield Town,726,home,0.0
40017,8,EngPr,0,90.0,2463096,31,2018-03-17,R. van La Parra,39283,2017/2018,14029,0,61,Sub,Huddersfield Town,726,home,29.0
40018,8,EngPr,0,90.0,2463096,31,2018-03-17,E. Kachunga,126639,2017/2018,14029,0,71,Sub,Huddersfield Town,726,home,19.0
40019,8,EngPr,0,90.0,2463096,31,2018-03-17,L. Depoitre,92514,2017/2018,14029,0,-1,Unused Sub,Huddersfield Town,726,home,0.0
40020,8,EngPr,0,90.0,2463100,31,2018-03-17,J. Butland,192419,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40021,8,EngPr,0,90.0,2463100,31,2018-03-17,G. Johnson,2641,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40022,8,EngPr,0,90.0,2463100,31,2018-03-17,K. Stafylidis,159063,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40023,8,EngPr,0,90.0,2463100,31,2018-03-17,R. Shawcross,16535,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40024,8,EngPr,0,90.0,2463100,31,2018-03-17,K. Zouma,162511,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40025,8,EngPr,0,90.0,2463100,31,2018-03-17,J. Allen,47573,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40026,8,EngPr,0,90.0,2463100,31,2018-03-17,Badou N'Diaye,237612,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40027,8,EngPr,0,30.0,2463100,31,2018-03-17,C. Adam,835,2017/2018,14029,0,0,Start,Stoke City,690,home,30.0
40028,8,EngPr,0,76.0,2463100,31,2018-03-17,X. Shaqiri,83268,2017/2018,14029,0,0,Start,Stoke City,690,home,76.0
40029,8,EngPr,0,90.0,2463100,31,2018-03-17,P. Crouch,191,2017/2018,14029,0,0,Start,Stoke City,690,home,90.0
40030,8,EngPr,0,72.0,2463100,31,2018-03-17,Ramadan Sobhi,346587,2017/2018,14029,0,0,Start,Stoke City,690,home,72.0
40031,8,EngPr,0,90.0,2463100,31,2018-03-17,J. Haugaard,138556,2017/2018,14029,0,-1,Unused Sub,Stoke City,690,home,0.0
40032,8,EngPr,0,90.0,2463100,31,2018-03-17,M. Bauer,195355,2017/2018,14029,0,-1,Unused Sub,Stoke City,690,home,0.0
40033,8,EngPr,0,90.0,2463100,31,2018-03-17,B. Martins Indi,102888,2017/2018,14029,0,-1,Unused Sub,Stoke City,690,home,0.0
40034,8,EngPr,0,90.0,2463100,31,2018-03-17,D. Fletcher,2911,2017/2018,14029,0,-1,Unused Sub,Stoke City,690,home,0.0
40035,8,EngPr,0,90.0,2463100,31,2018-03-17,S. Berahino,149485,2017/2018,14029,0,76,Sub,Stoke City,690,home,14.0
40036,8,EngPr,0,79.0,2463100,31,2018-03-17,E. Choupo-Moting,16501,2017/2018,14029,0,72,Sub,Stoke City,690,home,7.0
40037,8,EngPr,0,90.0,2463100,31,2018-03-17,Jese,160640,2017/2018,14029,0,79,Sub,Stoke City,690,home,11.0
40038,8,EngPr,0,90.0,2463098,31,2018-03-17,L. Karius,205201,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40039,8,EngPr,0,90.0,2463098,31,2018-03-17,J. Gomez,290182,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40040,8,EngPr,0,90.0,2463098,31,2018-03-17,A. Robertson,254527,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40041,8,EngPr,0,90.0,2463098,31,2018-03-17,J. Matip,101189,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40042,8,EngPr,0,90.0,2463098,31,2018-03-17,V. van Dijk,188624,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40043,8,EngPr,0,90.0,2463098,31,2018-03-17,J. Henderson,48010,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40044,8,EngPr,0,27.0,2463098,31,2018-03-17,E. Can,159872,2017/2018,14029,0,0,Start,Liverpool,663,home,27.0
40045,8,EngPr,0,71.0,2463098,31,2018-03-17,G. Wijnaldum,8828,2017/2018,14029,0,0,Start,Liverpool,663,home,71.0
40046,8,EngPr,0,79.0,2463098,31,2018-03-17,Roberto Firmino,103265,2017/2018,14029,0,0,Start,Liverpool,663,home,79.0
40047,8,EngPr,0,90.0,2463098,31,2018-03-17,Mohamed Salah,138653,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40048,8,EngPr,0,90.0,2463098,31,2018-03-17,S. Mane,201602,2017/2018,14029,0,0,Start,Liverpool,663,home,90.0
40049,8,EngPr,0,90.0,2463098,31,2018-03-17,S. Mignolet,13465,2017/2018,14029,0,-1,Unused Sub,Liverpool,663,home,0.0
40050,8,EngPr,0,90.0,2463098,31,2018-03-17,R. Klavan,2324,2017/2018,14029,0,-1,Unused Sub,Liverpool,663,home,0.0
40051,8,EngPr,0,90.0,2463098,31,2018-03-17,Alberto Moreno,192742,2017/2018,14029,0,-1,Unused Sub,Liverpool,663,home,0.0
40052,8,EngPr,0,90.0,2463098,31,2018-03-17,T. Alexander-Arnold,376875,2017/2018,14029,0,-1,Unused Sub,Liverpool,663,home,0.0
40053,8,EngPr,0,90.0,2463098,31,2018-03-17,J. Milner,2899,2017/2018,14029,0,27,Sub,Liverpool,663,home,63.0
40054,8,EngPr,0,90.0,2463098,31,2018-03-17,A. Oxlade-Chamberlain,120695,2017/2018,14029,0,71,Sub,Liverpool,663,home,19.0
40055,8,EngPr,0,90.0,2463098,31,2018-03-17,D. Ings,139523,2017/2018,14029,0,79,Sub,Liverpool,663,home,11.0
40056,8,EngPr,0,90.0,2463107,32,2018-03-31,W. Hennessey,15380,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40057,8,EngPr,0,90.0,2463107,32,2018-03-31,P. van Aanholt,88136,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40058,8,EngPr,0,90.0,2463107,32,2018-03-31,M. Kelly,61076,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40059,8,EngPr,0,90.0,2463107,32,2018-03-31,M. Sakho,13118,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40060,8,EngPr,0,88.0,2463107,32,2018-03-31,A. Wan-Bissaka,470717,2017/2018,14029,0,0,Start,Crystal Palace,679,home,88.0
40061,8,EngPr,0,90.0,2463107,32,2018-03-31,L. Milivojevic,90657,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40062,8,EngPr,0,90.0,2463107,32,2018-03-31,J. McArthur,46511,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40063,8,EngPr,0,73.0,2463107,32,2018-03-31,Y. Cabaye,2056,2017/2018,14029,0,0,Start,Crystal Palace,679,home,73.0
40064,8,EngPr,0,90.0,2463107,32,2018-03-31,A. Townsend,75627,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40065,8,EngPr,0,90.0,2463107,32,2018-03-31,W. Zaha,123878,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40066,8,EngPr,0,90.0,2463107,32,2018-03-31,C. Benteke,53423,2017/2018,14029,0,0,Start,Crystal Palace,679,home,90.0
40067,8,EngPr,0,90.0,2463107,32,2018-03-31,Diego Cavalieri,9276,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
40068,8,EngPr,0,90.0,2463107,32,2018-03-31,P. Souare,95905,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
40069,8,EngPr,0,90.0,2463107,32,2018-03-31,T. Fosu-Mensah,420210,2017/2018,14029,0,88,Sub,Crystal Palace,679,home,2.0
40070,8,EngPr,0,90.0,2463107,32,2018-03-31,D. Delaney,15760,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
40071,8,EngPr,0,90.0,2463107,32,2018-03-31,J. Riedewald,275113,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
40072,8,EngPr,0,90.0,2463107,32,2018-03-31,R. Loftus-Cheek,271290,2017/2018,14029,0,73,Sub,Crystal Palace,679,home,17.0
40073,8,EngPr,0,90.0,2463107,32,2018-03-31,Lee Chung-Yong,26921,2017/2018,14029,0,-1,Unused Sub,Crystal Palace,679,home,0.0
40074,8,EngPr,0,90.0,2462813,32,2018-03-31,J. Hart,2842,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40075,8,EngPr,0,90.0,2462813,32,2018-03-31,P. Zabaleta,3259,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40076,8,EngPr,0,90.0,2462813,32,2018-03-31,A. Masuaku,202582,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40077,8,EngPr,0,90.0,2462813,32,2018-03-31,A. Cresswell,51175,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40078,8,EngPr,0,90.0,2462813,32,2018-03-31,A. Ogbonna,9770,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40079,8,EngPr,0,90.0,2462813,32,2018-03-31,D. Rice,408158,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40080,8,EngPr,0,9.0,2462813,32,2018-03-31,M. Antonio,73612,2017/2018,14029,0,0,Start,West Ham United,684,home,9.0
40081,8,EngPr,0,89.0,2462813,32,2018-03-31,C. Kouyate,53112,2017/2018,14029,0,0,Start,West Ham United,684,home,89.0
40082,8,EngPr,0,90.0,2462813,32,2018-03-31,M. Noble,5320,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40083,8,EngPr,0,90.0,2462813,32,2018-03-31,Joao Mario,217198,2017/2018,14029,0,0,Start,West Ham United,684,home,90.0
40084,8,EngPr,0,80.0,2462813,32,2018-03-31,M. Arnautovic,21018,2017/2018,14029,0,0,Start,West Ham United,684,home,80.0
40085,8,EngPr,0,90.0,2462813,32,2018-03-31,Adrian,60036,2017/2018,14029,0,-1,Unused Sub,West Ham United,684,home,0.0
40086,8,EngPr,0,90.0,2462813,32,2018-03-31,P. Evra,2909,2017/2018,14029,0,-1,Unused Sub,West Ham United,684,home,0.0
40087,8,EngPr,0,90.0,2462813,32,2018-03-31,J. Pask,408149,2017/2018,14029,0,-1,Unused Sub,West Ham United,684,home,0.0
40088,8,EngPr,0,90.0,2462813,32,2018-03-31,E. Fernandes,298173,2017/2018,14029,0,9,Sub,West Ham United,684,home,81.0
40089,8,EngPr,0,90.0,2462813,32,2018-03-31,J. Cullen,399878,2017/2018,14029,0,89,Sub,West Ham United,684,home,1.0
40090,8,EngPr,0,90.0,2462813,32,2018-03-31,G. Diangana,408154,2017/2018,14029,0,-1,Unused Sub,West Ham United,684,home,0.0
40091,8,EngPr,0,90.0,2462813,32,2018-03-31,J. Hugill,314892,2017/2018,14029,0,80,Sub,West Ham United,684,home,10.0
40092,8,EngPr,0,90.0,2463105,32,2018-03-31,M. Ryan,131659,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40093,8,EngPr,0,90.0,2463105,32,2018-03-31,E. Schelotto,91348,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40094,8,EngPr,0,90.0,2463105,32,2018-03-31,G. Bong,13719,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40095,8,EngPr,0,90.0,2463105,32,2018-03-31,S. Duffy,90884,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40096,8,EngPr,0,90.0,2463105,32,2018-03-31,L. Dunk,129104,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40097,8,EngPr,0,90.0,2463105,32,2018-03-31,D. Propper,86220,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40098,8,EngPr,0,90.0,2463105,32,2018-03-31,P. Gross,78198,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40099,8,EngPr,0,84.0,2463105,32,2018-03-31,B. Kayal,60290,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,84.0
40100,8,EngPr,0,90.0,2463105,32,2018-03-31,G. Murray,50816,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40101,8,EngPr,0,75.0,2463105,32,2018-03-31,J. Locadia,158589,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,75.0
40102,8,EngPr,0,90.0,2463105,32,2018-03-31,J. Izquierdo,114881,2017/2018,14029,0,0,Start,Brighton & Hove Albion,703,home,90.0
40103,8,EngPr,0,90.0,2463105,32,2018-03-31,T. Krul,5256,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
40104,8,EngPr,0,90.0,2463105,32,2018-03-31,Bruno Saltor,17881,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
40105,8,EngPr,0,90.0,2463105,32,2018-03-31,C. Goldson,154073,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
40106,8,EngPr,0,90.0,2463105,32,2018-03-31,M. Suttner,35785,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
40107,8,EngPr,0,90.0,2463105,32,2018-03-31,S. March,280521,2017/2018,14029,0,75,Sub,Brighton & Hove Albion,703,home,15.0
40108,8,EngPr,0,90.0,2463105,32,2018-03-31,S. Baldock,51025,2017/2018,14029,0,84,Sub,Brighton & Hove Albion,703,home,6.0
40109,8,EngPr,0,90.0,2463105,32,2018-03-31,T. Hemed,55980,2017/2018,14029,0,-1,Unused Sub,Brighton & Hove Albion,703,home,0.0
40110,8,EngPr,0,90.0,2463109,32,2018-03-31,David de Gea,61954,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40111,8,EngPr,0,90.0,2463109,32,2018-03-31,A. Valencia,284,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40112,8,EngPr,0,90.0,2463109,32,2018-03-31,V. Lindelof,127315,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40113,8,EngPr,0,90.0,2463109,32,2018-03-31,C. Smalling,79474,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40114,8,EngPr,0,90.0,2463109,32,2018-03-31,A. Young,2553,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40115,8,EngPr,0,90.0,2463109,32,2018-03-31,P. Pogba,177208,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40116,8,EngPr,1,90.0,2463109,32,2018-03-31,Mata,19106,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40117,8,EngPr,0,90.0,2463109,32,2018-03-31,N. Matic,35472,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40118,8,EngPr,0,76.0,2463109,32,2018-03-31,J. Lingard,220119,2017/2018,14029,0,0,Start,Manchester United,662,home,76.0
40119,8,EngPr,0,90.0,2463109,32,2018-03-31,R. Lukaku,79495,2017/2018,14029,0,0,Start,Manchester United,662,home,90.0
40120,8,EngPr,0,75.0,2463109,32,2018-03-31,A. Sanchez,4117,2017/2018,14029,0,0,Start,Manchester United,662,home,75.0
40121,8,EngPr,0,90.0,2463109,32,2018-03-31,Joel Castro,270484,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
40122,8,EngPr,0,90.0,2463109,32,2018-03-31,E. Bailly,289271,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
40123,8,EngPr,0,90.0,2463109,32,2018-03-31,L. Shaw,209805,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
40124,8,EngPr,0,90.0,2463109,32,2018-03-31,Ander Herrera,72451,2017/2018,14029,0,76,Sub,Manchester United,662,home,14.0
40125,8,EngPr,0,90.0,2463109,32,2018-03-31,S. McTominay,420214,2017/2018,14029,1,90,Sub,Manchester United,662,home,0.0
40126,8,EngPr,0,90.0,2463109,32,2018-03-31,A. Martial,215647,2017/2018,14029,0,-1,Unused Sub,Manchester United,662,home,0.0
40127,8,EngPr,0,90.0,2463109,32,2018-03-31,M. Rashford,420221,2017/2018,14029,0,75,Sub,Manchester United,662,home,15.0
40128,8,EngPr,0,90.0,2463110,32,2018-03-31,M. Dubravka,35439,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40129,8,EngPr,0,90.0,2463110,32,2018-03-31,D. Yedlin,281962,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40130,8,EngPr,0,90.0,2463110,32,2018-03-31,P. Dummett,209640,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40131,8,EngPr,0,90.0,2463110,32,2018-03-31,J. Lascelles,192421,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40132,8,EngPr,0,90.0,2463110,32,2018-03-31,F. Lejeune,112529,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40133,8,EngPr,0,90.0,2463110,32,2018-03-31,J. Shelvey,51243,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40134,8,EngPr,0,67.0,2463110,32,2018-03-31,M. Ritchie,65142,2017/2018,14029,0,0,Start,Newcastle United,664,home,67.0
40135,8,EngPr,0,79.0,2463110,32,2018-03-31,M. Diame,58677,2017/2018,14029,0,0,Start,Newcastle United,664,home,79.0
40136,8,EngPr,0,90.0,2463110,32,2018-03-31,Kenedy,287912,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40137,8,EngPr,0,75.0,2463110,32,2018-03-31,D. Gayle,201233,2017/2018,14029,0,0,Start,Newcastle United,664,home,75.0
40138,8,EngPr,0,90.0,2463110,32,2018-03-31,Ayoze Perez,262852,2017/2018,14029,0,0,Start,Newcastle United,664,home,90.0
40139,8,EngPr,0,90.0,2463110,32,2018-03-31,K. Darlow,113214,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
40140,8,EngPr,0,90.0,2463110,32,2018-03-31,C. Clark,89489,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
40141,8,EngPr,0,90.0,2463110,32,2018-03-31,Javi Manquillo,221516,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
40142,8,EngPr,0,90.0,2463110,32,2018-03-31,Jacob Murphy,326321,2017/2018,14029,0,-1,Unused Sub,Newcastle United,664,home,0.0
40143,8,EngPr,0,90.0,2463110,32,2018-03-31,I. Hayden,215545,2017/2018,14029,0,79,Sub,Newcastle United,664,home,11.0
40144,8,EngPr,0,90.0,2463110,32,2018-03-31,C. Atsu,190602,2017/2018,14029,0,67,Sub,Newcastle United,664,home,23.0
40145,8,EngPr,0,90.0,2463110,32,2018-03-31,I. Slimani,89404,2017/2018,14029,0,75,Sub,Newcastle United,664,home,15.0
40146,8,EngPr,0,90.0,2463112,32,2018-03-31,O. Karnezis,19129,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40147,8,EngPr,0,90.0,2463112,32,2018-03-31,D. Janmaat,59416,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40148,8,EngPr,0,90.0,2463112,32,2018-03-31,J. Holebas,16897,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40149,8,EngPr,0,64.0,2463112,32,2018-03-31,S. Prodl,11105,2017/2018,14029,0,0,Start,Watford,696,home,64.0
40150,8,EngPr,0,90.0,2463112,32,2018-03-31,A. Mariappa,2546,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40151,8,EngPr,0,81.0,2463112,32,2018-03-31,Kiko Femenia,58948,2017/2018,14029,0,0,Start,Watford,696,home,81.0
40152,8,EngPr,0,90.0,2463112,32,2018-03-31,E. Capoue,39171,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40153,8,EngPr,0,90.0,2463112,32,2018-03-31,A. Doucoure,163602,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40154,8,EngPr,0,75.0,2463112,32,2018-03-31,W. Hughes,216855,2017/2018,14029,0,0,Start,Watford,696,home,75.0
40155,8,EngPr,0,90.0,2463112,32,2018-03-31,R. Pereyra,78933,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40156,8,EngPr,0,90.0,2463112,32,2018-03-31,T. Deeney,51197,2017/2018,14029,0,0,Start,Watford,696,home,90.0
40157,8,EngPr,0,90.0,2463112,32,2018-03-31,Gomes,2386,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
40158,8,EngPr,0,90.0,2463112,32,2018-03-31,C. Cathcart,53407,2017/2018,14029,0,64,Sub,Watford,696,home,26.0
40159,8,EngPr,0,90.0,2463112,32,2018-03-31,D. Ndong,269538,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
40160,8,EngPr,0,90.0,2463112,32,2018-03-31,D. Lukebakio,324923,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
40161,8,EngPr,0,90.0,2463112,32,2018-03-31,Richarlison,407737,2017/2018,14029,0,81,Sub,Watford,696,home,9.0
40162,8,EngPr,0,90.0,2463112,32,2018-03-31,A. Gray,83681,2017/2018,14029,0,-1,Unused Sub,Watford,696,home,0.0
40163,8,EngPr,0,90.0,2463112,32,2018-03-31,S. Okaka,18418,2017/2018,14029,0,75,Sub,Watford,696,home,15.0
40164,8,EngPr,0,90.0,2463113,32,2018-03-31,B. Foster,2528,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40165,8,EngPr,0,90.0,2463113,32,2018-03-31,A. Nyom,44285,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40166,8,EngPr,0,46.0,2463113,32,2018-03-31,K. Gibbs,26204,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,46.0
40167,8,EngPr,0,90.0,2463113,32,2018-03-31,Ahmed Hegazi,96839,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40168,8,EngPr,0,90.0,2463113,32,2018-03-31,J. Evans,20687,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40169,8,EngPr,0,90.0,2463113,32,2018-03-31,C. Dawson,88227,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40170,8,EngPr,0,90.0,2463113,32,2018-03-31,J. Livermore,50907,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40171,8,EngPr,0,90.0,2463113,32,2018-03-31,C. Brunt,15512,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40172,8,EngPr,0,90.0,2463113,32,2018-03-31,C. Yacob,15089,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40173,8,EngPr,0,90.0,2463113,32,2018-03-31,S. Rondon,58710,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,90.0
40174,8,EngPr,0,74.0,2463113,32,2018-03-31,J. Rodriguez,15915,2017/2018,14029,0,0,Start,West Bromwich Albion,678,home,74.0
40175,8,EngPr,0,90.0,2463113,32,2018-03-31,G. Myhill,15756,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
40176,8,EngPr,0,90.0,2463113,32,2018-03-31,Ali Gabr,115567,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
40177,8,EngPr,0,90.0,2463113,32,2018-03-31,G. McAuley,15703,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
40178,8,EngPr,0,90.0,2463113,32,2018-03-31,M. Phillips,50793,2017/2018,14029,0,46,Sub,West Bromwich Albion,678,home,44.0
40179,8,EngPr,0,90.0,2463113,32,2018-03-31,J. McClean,75127,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
40180,8,EngPr,0,90.0,2463113,32,2018-03-31,O. Burke,376371,2017/2018,14029,0,74,Sub,West Bromwich Albion,678,home,16.0
40181,8,EngPr,0,90.0,2463113,32,2018-03-31,G. Krychowiak,95786,2017/2018,14029,0,-1,Unused Sub,West Bromwich Albion,678,home,0.0
40182,8,EngPr,0,90.0,2463108,32,2018-03-31,J. Pickford,160405,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40183,8,EngPr,0,90.0,2463108,32,2018-03-31,S. Coleman,7158,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40184,8,EngPr,0,90.0,2463108,32,2018-03-31,L. Baines,2672,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40185,8,EngPr,0,90.0,2463108,32,2018-03-31,P. Jagielka,2600,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40186,8,EngPr,0,90.0,2463108,32,2018-03-31,M. Keane,209638,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40187,8,EngPr,0,90.0,2463108,32,2018-03-31,M. Schneiderlin,33245,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40188,8,EngPr,0,57.0,2463108,32,2018-03-31,W. Rooney,193,2017/2018,14029,0,0,Start,Everton,674,home,57.0
40189,8,EngPr,0,90.0,2463108,32,2018-03-31,T. Walcott,194,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40190,8,EngPr,0,79.0,2463108,32,2018-03-31,C. Tosun,68645,2017/2018,14029,0,0,Start,Everton,674,home,79.0
40191,8,EngPr,0,75.0,2463108,32,2018-03-31,D. Calvert-Lewin,326320,2017/2018,14029,0,0,Start,Everton,674,home,75.0
40192,8,EngPr,0,90.0,2463108,32,2018-03-31,Y. Bolasie,71338,2017/2018,14029,0,0,Start,Everton,674,home,90.0
40193,8,EngPr,0,90.0,2463108,32,2018-03-31,Joel Robles,95877,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
40194,8,EngPr,0,90.0,2463108,32,2018-03-31,R. Martina,57652,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
40195,8,EngPr,0,90.0,2463108,32,2018-03-31,Ramiro Funes Mori,149336,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
40196,8,EngPr,0,90.0,2463108,32,2018-03-31,T. Davies,387381,2017/2018,14029,0,57,Sub,Everton,674,home,33.0
40197,8,EngPr,0,90.0,2463108,32,2018-03-31,N. Vlasic,318353,2017/2018,14029,0,-1,Unused Sub,Everton,674,home,0.0
40198,8,EngPr,0,90.0,2463108,32,2018-03-31,B. Baningime,453276,2017/2018,14029,0,75,Sub,Everton,674,home,15.0
40199,8,EngPr,0,90.0,2463108,32,2018-03-31,O. Niasse,230803,2017/2018,14029,0,79,Sub,Everton,674,home,11.0
